"tab_code","表章項目","cat01_code","男女別","cat02_code","人口","area_code","全国・都道府県","time_code","時間軸（年）","unit","value"
"001","人口","002","女","001","総人口","41000","佐賀県","2010000000","2010年","千人","450"
"001","人口","002","女","001","総人口","41000","佐賀県","2011000000","2011年","千人","448"
"001","人口","002","女","001","総人口","41000","佐賀県","2012000000","2012年","千人","446"
"001","人口","002","女","001","総人口","41000","佐賀県","2013000000","2013年","千人","444"
"001","人口","002","女","001","総人口","41000","佐賀県","2014000000","2014年","千人","442"
"001","人口","002","女","001","総人口","42000","長崎県","1995000000","1995年","千人","818"
"001","人口","002","女","001","総人口","42000","長崎県","2000000000","2000年","千人","804"
"001","人口","002","女","001","総人口","42000","長崎県","2005000000","2005年","千人","787"
"001","人口","002","女","001","総人口","42000","長崎県","2010000000","2010年","千人","761"
"001","人口","002","女","001","総人口","42000","長崎県","2011000000","2011年","千人","756"
"001","人口","002","女","001","総人口","42000","長崎県","2012000000","2012年","千人","750"
"001","人口","002","女","001","総人口","42000","長崎県","2013000000","2013年","千人","745"
"001","人口","002","女","001","総人口","42000","長崎県","2014000000","2014年","千人","739"
"001","人口","002","女","001","総人口","43000","熊本県","1995000000","1995年","千人","980"
"001","人口","002","女","001","総人口","43000","熊本県","2000000000","2000年","千人","981"
"001","人口","002","女","001","総人口","43000","熊本県","2005000000","2005年","千人","975"
"001","人口","002","女","001","総人口","43000","熊本県","2010000000","2010年","千人","964"
"001","人口","002","女","001","総人口","43000","熊本県","2011000000","2011年","千人","961"
"001","人口","002","女","001","総人口","43000","熊本県","2012000000","2012年","千人","958"
"001","人口","002","女","001","総人口","43000","熊本県","2013000000","2013年","千人","955"
"001","人口","002","女","001","総人口","43000","熊本県","2014000000","2014年","千人","950"
"001","人口","002","女","001","総人口","44000","大分県","1995000000","1995年","千人","649"
"001","人口","002","女","001","総人口","44000","大分県","2000000000","2000年","千人","645"
"001","人口","002","女","001","総人口","44000","大分県","2005000000","2005年","千人","640"
"001","人口","002","女","001","総人口","44000","大分県","2010000000","2010年","千人","632"
"001","人口","002","女","001","総人口","44000","大分県","2011000000","2011年","千人","629"
"001","人口","002","女","001","総人口","44000","大分県","2012000000","2012年","千人","625"
"001","人口","002","女","001","総人口","44000","大分県","2013000000","2013年","千人","621"
"001","人口","002","女","001","総人口","44000","大分県","2014000000","2014年","千人","617"
"001","人口","002","女","001","総人口","45000","宮崎県","1995000000","1995年","千人","620"
"001","人口","002","女","001","総人口","45000","宮崎県","2000000000","2000年","千人","618"
"001","人口","002","女","001","総人口","45000","宮崎県","2005000000","2005年","千人","611"
"001","人口","002","女","001","総人口","45000","宮崎県","2010000000","2010年","千人","602"
"001","人口","002","女","001","総人口","45000","宮崎県","2011000000","2011年","千人","600"
"001","人口","002","女","001","総人口","45000","宮崎県","2012000000","2012年","千人","597"
"001","人口","002","女","001","総人口","45000","宮崎県","2013000000","2013年","千人","594"
"001","人口","002","女","001","総人口","45000","宮崎県","2014000000","2014年","千人","591"
"001","人口","002","女","001","総人口","46000","鹿児島県","1995000000","1995年","千人","953"
"001","人口","002","女","001","総人口","46000","鹿児島県","2000000000","2000年","千人","948"
"001","人口","002","女","001","総人口","46000","鹿児島県","2005000000","2005年","千人","934"
"001","人口","002","女","001","総人口","46000","鹿児島県","2010000000","2010年","千人","909"
"001","人口","002","女","001","総人口","46000","鹿児島県","2011000000","2011年","千人","905"
"001","人口","002","女","001","総人口","46000","鹿児島県","2012000000","2012年","千人","900"
"001","人口","002","女","001","総人口","46000","鹿児島県","2013000000","2013年","千人","894"
"001","人口","002","女","001","総人口","46000","鹿児島県","2014000000","2014年","千人","888"
"001","人口","002","女","001","総人口","47000","沖縄県","1995000000","1995年","千人","649"
"001","人口","002","女","001","総人口","47000","沖縄県","2000000000","2000年","千人","670"
"001","人口","002","女","001","総人口","47000","沖縄県","2005000000","2005年","千人","693"
"001","人口","002","女","001","総人口","47000","沖縄県","2010000000","2010年","千人","709"
"001","人口","002","女","001","総人口","47000","沖縄県","2011000000","2011年","千人","714"
"001","人口","002","女","001","総人口","47000","沖縄県","2012000000","2012年","千人","718"
"001","人口","002","女","001","総人口","47000","沖縄県","2013000000","2013年","千人","721"
"001","人口","002","女","001","総人口","47000","沖縄県","2014000000","2014年","千人","724"
"001","人口","002","女","002","日本人人口","00000","全国","1995000000","1995年","千人","63422"
"001","人口","002","女","002","日本人人口","00000","全国","2000000000","2000年","千人","64125"
"001","人口","002","女","002","日本人人口","00000","全国","2005000000","2005年","千人","64587"
"001","人口","002","女","002","日本人人口","00000","全国","2010000000","2010年","千人","64810"
"001","人口","002","女","002","日本人人口","00000","全国","2011000000","2011年","千人","64727"
"001","人口","002","女","002","日本人人口","00000","全国","2012000000","2012年","千人","64630"
"001","人口","002","女","002","日本人人口","00000","全国","2013000000","2013年","千人","64518"
"001","人口","002","女","002","日本人人口","00000","全国","2014000000","2014年","千人","64391"
"001","人口","002","女","002","日本人人口","01000","北海道","1995000000","1995年","千人","2950"
"001","人口","002","女","002","日本人人口","01000","北海道","2000000000","2000年","千人","2957"
"001","人口","002","女","002","日本人人口","01000","北海道","2005000000","2005年","千人","2944"
"001","人口","002","女","002","日本人人口","01000","北海道","2010000000","2010年","千人","2892"
"001","人口","002","女","002","日本人人口","01000","北海道","2011000000","2011年","千人","2883"
"001","人口","002","女","002","日本人人口","01000","北海道","2012000000","2012年","千人","2873"
"001","人口","002","女","002","日本人人口","01000","北海道","2013000000","2013年","千人","2859"
"001","人口","002","女","002","日本人人口","01000","北海道","2014000000","2014年","千人","2844"
"001","人口","002","女","002","日本人人口","02000","青森県","1995000000","1995年","千人","776"
"001","人口","002","女","002","日本人人口","02000","青森県","2000000000","2000年","千人","771"
"001","人口","002","女","002","日本人人口","02000","青森県","2005000000","2005年","千人","755"
"001","人口","002","女","002","日本人人口","02000","青森県","2010000000","2010年","千人","725"
"001","人口","002","女","002","日本人人口","02000","青森県","2011000000","2011年","千人","720"
"001","人口","002","女","002","日本人人口","02000","青森県","2012000000","2012年","千人","714"
"001","人口","002","女","002","日本人人口","02000","青森県","2013000000","2013年","千人","706"
"001","人口","002","女","002","日本人人口","02000","青森県","2014000000","2014年","千人","699"
"001","人口","002","女","002","日本人人口","03000","岩手県","1995000000","1995年","千人","736"
"001","人口","002","女","002","日本人人口","03000","岩手県","2000000000","2000年","千人","732"
"001","人口","002","女","002","日本人人口","03000","岩手県","2005000000","2005年","千人","718"
"001","人口","002","女","002","日本人人口","03000","岩手県","2010000000","2010年","千人","691"
"001","人口","002","女","002","日本人人口","03000","岩手県","2011000000","2011年","千人","683"
"001","人口","002","女","002","日本人人口","03000","岩手県","2012000000","2012年","千人","678"
"001","人口","002","女","002","日本人人口","03000","岩手県","2013000000","2013年","千人","673"
"001","人口","002","女","002","日本人人口","03000","岩手県","2014000000","2014年","千人","667"
"001","人口","002","女","002","日本人人口","04000","宮城県","1995000000","1995年","千人","1180"
"001","人口","002","女","002","日本人人口","04000","宮城県","2000000000","2000年","千人","1201"
"001","人口","002","女","002","日本人人口","04000","宮城県","2005000000","2005年","千人","1204"
"001","人口","002","女","002","日本人人口","04000","宮城県","2010000000","2010年","千人","1201"
"001","人口","002","女","002","日本人人口","04000","宮城県","2011000000","2011年","千人","1190"
"001","人口","002","女","002","日本人人口","04000","宮城県","2012000000","2012年","千人","1188"
"001","人口","002","女","002","日本人人口","04000","宮城県","2013000000","2013年","千人","1188"
"001","人口","002","女","002","日本人人口","04000","宮城県","2014000000","2014年","千人","1187"
"001","人口","002","女","002","日本人人口","05000","秋田県","1995000000","1995年","千人","635"
"001","人口","002","女","002","日本人人口","05000","秋田県","2000000000","2000年","千人","623"
"001","人口","002","女","002","日本人人口","05000","秋田県","2005000000","2005年","千人","602"
"001","人口","002","女","002","日本人人口","05000","秋田県","2010000000","2010年","千人","574"
"001","人口","002","女","002","日本人人口","05000","秋田県","2011000000","2011年","千人","568"
"001","人口","002","女","002","日本人人口","05000","秋田県","2012000000","2012年","千人","562"
"001","人口","002","女","002","日本人人口","05000","秋田県","2013000000","2013年","千人","556"
"001","人口","002","女","002","日本人人口","05000","秋田県","2014000000","2014年","千人","549"
"001","人口","002","女","002","日本人人口","06000","山形県","1995000000","1995年","千人","648"
"001","人口","002","女","002","日本人人口","06000","山形県","2000000000","2000年","千人","639"
"001","人口","002","女","002","日本人人口","06000","山形県","2005000000","2005年","千人","626"
"001","人口","002","女","002","日本人人口","06000","山形県","2010000000","2010年","千人","603"
"001","人口","002","女","002","日本人人口","06000","山形県","2011000000","2011年","千人","600"
"001","人口","002","女","002","日本人人口","06000","山形県","2012000000","2012年","千人","595"
"001","人口","002","女","002","日本人人口","06000","山形県","2013000000","2013年","千人","589"
"001","人口","002","女","002","日本人人口","06000","山形県","2014000000","2014年","千人","584"
"001","人口","002","女","002","日本人人口","07000","福島県","1995000000","1995年","千人","1088"
"001","人口","002","女","002","日本人人口","07000","福島県","2000000000","2000年","千人","1084"
"001","人口","002","女","002","日本人人口","07000","福島県","2005000000","2005年","千人","1068"
"001","人口","002","女","002","日本人人口","07000","福島県","2010000000","2010年","千人","1038"
"001","人口","002","女","002","日本人人口","07000","福島県","2011000000","2011年","千人","1017"
"001","人口","002","女","002","日本人人口","07000","福島県","2012000000","2012年","千人","1003"
"001","人口","002","女","002","日本人人口","07000","福島県","2013000000","2013年","千人","994"
"001","人口","002","女","002","日本人人口","07000","福島県","2014000000","2014年","千人","986"
"001","人口","002","女","002","日本人人口","08000","茨城県","1995000000","1995年","千人","1467"
"001","人口","002","女","002","日本人人口","08000","茨城県","2000000000","2000年","千人","1481"
"001","人口","002","女","002","日本人人口","08000","茨城県","2005000000","2005年","千人","1475"
"001","人口","002","女","002","日本人人口","08000","茨城県","2010000000","2010年","千人","1468"
"001","人口","002","女","002","日本人人口","08000","茨城県","2011000000","2011年","千人","1463"
"001","人口","002","女","002","日本人人口","08000","茨城県","2012000000","2012年","千人","1457"
"001","人口","002","女","002","日本人人口","08000","茨城県","2013000000","2013年","千人","1451"
"001","人口","002","女","002","日本人人口","08000","茨城県","2014000000","2014年","千人","1445"
"001","人口","002","女","002","日本人人口","09000","栃木県","1995000000","1995年","千人","989"
"001","人口","002","女","002","日本人人口","09000","栃木県","2000000000","2000年","千人","998"
"001","人口","002","女","002","日本人人口","09000","栃木県","2005000000","2005年","千人","1001"
"001","人口","002","女","002","日本人人口","09000","栃木県","2010000000","2010年","千人","996"
"001","人口","002","女","002","日本人人口","09000","栃木県","2011000000","2011年","千人","992"
"001","人口","002","女","002","日本人人口","09000","栃木県","2012000000","2012年","千人","989"
"001","人口","002","女","002","日本人人口","09000","栃木県","2013000000","2013年","千人","986"
"001","人口","002","女","002","日本人人口","09000","栃木県","2014000000","2014年","千人","982"
"001","人口","002","女","002","日本人人口","10000","群馬県","1995000000","1995年","千人","1004"
"001","人口","002","女","002","日本人人口","10000","群馬県","2000000000","2000年","千人","1011"
"001","人口","002","女","002","日本人人口","10000","群馬県","2005000000","2005年","千人","1010"
"001","人口","002","女","002","日本人人口","10000","群馬県","2010000000","2010年","千人","1001"
"001","人口","002","女","002","日本人人口","10000","群馬県","2011000000","2011年","千人","998"
"001","人口","002","女","002","日本人人口","10000","群馬県","2012000000","2012年","千人","994"
"001","人口","002","女","002","日本人人口","10000","群馬県","2013000000","2013年","千人","989"
"001","人口","002","女","002","日本人人口","10000","群馬県","2014000000","2014年","千人","984"
"001","人口","002","女","002","日本人人口","11000","埼玉県","1995000000","1995年","千人","3314"
"001","人口","002","女","002","日本人人口","11000","埼玉県","2000000000","2000年","千人","3404"
"001","人口","002","女","002","日本人人口","11000","埼玉県","2005000000","2005年","千人","3457"
"001","人口","002","女","002","日本人人口","11000","埼玉県","2010000000","2010年","千人","3536"
"001","人口","002","女","002","日本人人口","11000","埼玉県","2011000000","2011年","千人","3544"
"001","人口","002","女","002","日本人人口","11000","埼玉県","2012000000","2012年","千人","3552"
"001","人口","002","女","002","日本人人口","11000","埼玉県","2013000000","2013年","千人","3559"
"001","人口","002","女","002","日本人人口","11000","埼玉県","2014000000","2014年","千人","3565"
"001","人口","002","女","002","日本人人口","12000","千葉県","1995000000","1995年","千人","2849"
"001","人口","002","女","002","日本人人口","12000","千葉県","2000000000","2000年","千人","2917"
"001","人口","002","女","002","日本人人口","12000","千葉県","2005000000","2005年","千人","2986"
"001","人口","002","女","002","日本人人口","12000","千葉県","2010000000","2010年","千人","3072"
"001","人口","002","女","002","日本人人口","12000","千葉県","2011000000","2011年","千人","3072"
"001","人口","002","女","002","日本人人口","12000","千葉県","2012000000","2012年","千人","3067"
"001","人口","002","女","002","日本人人口","12000","千葉県","2013000000","2013年","千人","3067"
"001","人口","002","女","002","日本人人口","12000","千葉県","2014000000","2014年","千人","3068"
"001","人口","002","女","002","日本人人口","13000","東京都","1995000000","1995年","千人","5785"
"001","人口","002","女","002","日本人人口","13000","東京都","2000000000","2000年","千人","5925"
"001","人口","002","女","002","日本人人口","13000","東京都","2005000000","2005年","千人","6182"
"001","人口","002","女","002","日本人人口","13000","東京都","2010000000","2010年","千人","6474"
"001","人口","002","女","002","日本人人口","13000","東京都","2011000000","2011年","千人","6497"
"001","人口","002","女","002","日本人人口","13000","東京都","2012000000","2012年","千人","6525"
"001","人口","002","女","002","日本人人口","13000","東京都","2013000000","2013年","千人","6562"
"001","人口","002","女","002","日本人人口","13000","東京都","2014000000","2014年","千人","6600"
"001","人口","002","女","002","日本人人口","14000","神奈川県","1995000000","1995年","千人","3995"
"001","人口","002","女","002","日本人人口","14000","神奈川県","2000000000","2000年","千人","4131"
"001","人口","002","女","002","日本人人口","14000","神奈川県","2005000000","2005年","千人","4287"
"001","人口","002","女","002","日本人人口","14000","神奈川県","2010000000","2010年","千人","4435"
"001","人口","002","女","002","日本人人口","14000","神奈川県","2011000000","2011年","千人","4448"
"001","人口","002","女","002","日本人人口","14000","神奈川県","2012000000","2012年","千人","4458"
"001","人口","002","女","002","日本人人口","14000","神奈川県","2013000000","2013年","千人","4469"
"001","人口","002","女","002","日本人人口","14000","神奈川県","2014000000","2014年","千人","4478"
"001","人口","002","女","002","日本人人口","15000","新潟県","1995000000","1995年","千人","1275"
"001","人口","002","女","002","日本人人口","15000","新潟県","2000000000","2000年","千人","1268"
"001","人口","002","女","002","日本人人口","15000","新潟県","2005000000","2005年","千人","1248"
"001","人口","002","女","002","日本人人口","15000","新潟県","2010000000","2010年","千人","1219"
"001","人口","002","女","002","日本人人口","15000","新潟県","2011000000","2011年","千人","1213"
"001","人口","002","女","002","日本人人口","15000","新潟県","2012000000","2012年","千人","1205"
"001","人口","002","女","002","日本人人口","15000","新潟県","2013000000","2013年","千人","1196"
"001","人口","002","女","002","日本人人口","15000","新潟県","2014000000","2014年","千人","1187"
"001","人口","002","女","002","日本人人口","16000","富山県","1995000000","1995年","千人","579"
"001","人口","002","女","002","日本人人口","16000","富山県","2000000000","2000年","千人","577"
"001","人口","002","女","002","日本人人口","16000","富山県","2005000000","2005年","千人","570"
"001","人口","002","女","002","日本人人口","16000","富山県","2010000000","2010年","千人","560"
"001","人口","002","女","002","日本人人口","16000","富山県","2011000000","2011年","千人","557"
"001","人口","002","女","002","日本人人口","16000","富山県","2012000000","2012年","千人","554"
"001","人口","002","女","002","日本人人口","16000","富山県","2013000000","2013年","千人","551"
"001","人口","002","女","002","日本人人口","16000","富山県","2014000000","2014年","千人","548"
"001","人口","002","女","002","日本人人口","17000","石川県","1995000000","1995年","千人","607"
"001","人口","002","女","002","日本人人口","17000","石川県","2000000000","2000年","千人","606"
"001","人口","002","女","002","日本人人口","17000","石川県","2005000000","2005年","千人","603"
"001","人口","002","女","002","日本人人口","17000","石川県","2010000000","2010年","千人","599"
"001","人口","002","女","002","日本人人口","17000","石川県","2011000000","2011年","千人","598"
"001","人口","002","女","002","日本人人口","17000","石川県","2012000000","2012年","千人","596"
"001","人口","002","女","002","日本人人口","17000","石川県","2013000000","2013年","千人","594"
"001","人口","002","女","002","日本人人口","17000","石川県","2014000000","2014年","千人","591"
"001","人口","002","女","002","日本人人口","18000","福井県","1995000000","1995年","千人","421"
"001","人口","002","女","002","日本人人口","18000","福井県","2000000000","2000年","千人","421"
"001","人口","002","女","002","日本人人口","18000","福井県","2005000000","2005年","千人","418"
"001","人口","002","女","002","日本人人口","18000","福井県","2010000000","2010年","千人","410"
"001","人口","002","女","002","日本人人口","18000","福井県","2011000000","2011年","千人","409"
"001","人口","002","女","002","日本人人口","18000","福井県","2012000000","2012年","千人","407"
"001","人口","002","女","002","日本人人口","18000","福井県","2013000000","2013年","千人","404"
"001","人口","002","女","002","日本人人口","18000","福井県","2014000000","2014年","千人","402"
"001","人口","002","女","002","日本人人口","19000","山梨県","1995000000","1995年","千人","443"
"001","人口","002","女","002","日本人人口","19000","山梨県","2000000000","2000年","千人","446"
"001","人口","002","女","002","日本人人口","19000","山梨県","2005000000","2005年","千人","444"
"001","人口","002","女","002","日本人人口","19000","山梨県","2010000000","2010年","千人","433"
"001","人口","002","女","002","日本人人口","19000","山梨県","2011000000","2011年","千人","431"
"001","人口","002","女","002","日本人人口","19000","山梨県","2012000000","2012年","千人","429"
"001","人口","002","女","002","日本人人口","19000","山梨県","2013000000","2013年","千人","426"
"001","人口","002","女","002","日本人人口","19000","山梨県","2014000000","2014年","千人","423"
"001","人口","002","女","002","日本人人口","20000","長野県","1995000000","1995年","千人","1113"
"001","人口","002","女","002","日本人人口","20000","長野県","2000000000","2000年","千人","1116"
"001","人口","002","女","002","日本人人口","20000","長野県","2005000000","2005年","千人","1108"
"001","人口","002","女","002","日本人人口","20000","長野県","2010000000","2010年","千人","1089"
"001","人口","002","女","002","日本人人口","20000","長野県","2011000000","2011年","千人","1085"
"001","人口","002","女","002","日本人人口","20000","長野県","2012000000","2012年","千人","1081"
"001","人口","002","女","002","日本人人口","20000","長野県","2013000000","2013年","千人","1075"
"001","人口","002","女","002","日本人人口","20000","長野県","2014000000","2014年","千人","1069"
"001","人口","002","女","002","日本人人口","21000","岐阜県","1995000000","1995年","千人","1071"
"001","人口","002","女","002","日本人人口","21000","岐阜県","2000000000","2000年","千人","1071"
"001","人口","002","女","002","日本人人口","21000","岐阜県","2005000000","2005年","千人","1066"
"001","人口","002","女","002","日本人人口","21000","岐阜県","2010000000","2010年","千人","1053"
"001","人口","002","女","002","日本人人口","21000","岐阜県","2011000000","2011年","千人","1050"
"001","人口","002","女","002","日本人人口","21000","岐阜県","2012000000","2012年","千人","1045"
"001","人口","002","女","002","日本人人口","21000","岐阜県","2013000000","2013年","千人","1040"
"001","人口","002","女","002","日本人人口","21000","岐阜県","2014000000","2014年","千人","1035"
"001","人口","002","女","002","日本人人口","22000","静岡県","1995000000","1995年","千人","1877"
"001","人口","002","女","002","日本人人口","22000","静岡県","2000000000","2000年","千人","1885"
"001","人口","002","女","002","日本人人口","22000","静岡県","2005000000","2005年","千人","1889"
"001","人口","002","女","002","日本人人口","22000","静岡県","2010000000","2010年","千人","1878"
"001","人口","002","女","002","日本人人口","22000","静岡県","2011000000","2011年","千人","1874"
"001","人口","002","女","002","日本人人口","22000","静岡県","2012000000","2012年","千人","1869"
"001","人口","002","女","002","日本人人口","22000","静岡県","2013000000","2013年","千人","1862"
"001","人口","002","女","002","日本人人口","22000","静岡県","2014000000","2014年","千人","1853"
"001","人口","002","女","002","日本人人口","23000","愛知県","1995000000","1995年","千人","3386"
"001","人口","002","女","002","日本人人口","23000","愛知県","2000000000","2000年","千人","3462"
"001","人口","002","女","002","日本人人口","23000","愛知県","2005000000","2005年","千人","3541"
"001","人口","002","女","002","日本人人口","23000","愛知県","2010000000","2010年","千人","3619"
"001","人口","002","女","002","日本人人口","23000","愛知県","2011000000","2011年","千人","3629"
"001","人口","002","女","002","日本人人口","23000","愛知県","2012000000","2012年","千人","3636"
"001","人口","002","女","002","日本人人口","23000","愛知県","2013000000","2013年","千人","3642"
"001","人口","002","女","002","日本人人口","23000","愛知県","2014000000","2014年","千人","3647"
"001","人口","002","女","002","日本人人口","24000","三重県","1995000000","1995年","千人","940"
"001","人口","002","女","002","日本人人口","24000","三重県","2000000000","2000年","千人","944"
"001","人口","002","女","002","日本人人口","24000","三重県","2005000000","2005年","千人","942"
"001","人口","002","女","002","日本人人口","24000","三重県","2010000000","2010年","千人","934"
"001","人口","002","女","002","日本人人口","24000","三重県","2011000000","2011年","千人","932"
"001","人口","002","女","002","日本人人口","24000","三重県","2012000000","2012年","千人","929"
"001","人口","002","女","002","日本人人口","24000","三重県","2013000000","2013年","千人","924"
"001","人口","002","女","002","日本人人口","24000","三重県","2014000000","2014年","千人","920"
"001","人口","002","女","002","日本人人口","25000","滋賀県","1995000000","1995年","千人","646"
"001","人口","002","女","002","日本人人口","25000","滋賀県","2000000000","2000年","千人","670"
"001","人口","002","女","002","日本人人口","25000","滋賀県","2005000000","2005年","千人","688"
"001","人口","002","女","002","日本人人口","25000","滋賀県","2010000000","2010年","千人","703"
"001","人口","002","女","002","日本人人口","25000","滋賀県","2011000000","2011年","千人","705"
"001","人口","002","女","002","日本人人口","25000","滋賀県","2012000000","2012年","千人","707"
"001","人口","002","女","002","日本人人口","25000","滋賀県","2013000000","2013年","千人","707"
"001","人口","002","女","002","日本人人口","25000","滋賀県","2014000000","2014年","千人","707"
"001","人口","002","女","002","日本人人口","26000","京都府","1995000000","1995年","千人","1329"
"001","人口","002","女","002","日本人人口","26000","京都府","2000000000","2000年","千人","1343"
"001","人口","002","女","002","日本人人口","26000","京都府","2005000000","2005年","千人","1351"
"001","人口","002","女","002","日本人人口","26000","京都府","2010000000","2010年","千人","1348"
"001","人口","002","女","002","日本人人口","26000","京都府","2011000000","2011年","千人","1346"
"001","人口","002","女","002","日本人人口","26000","京都府","2012000000","2012年","千人","1344"
"001","人口","002","女","002","日本人人口","26000","京都府","2013000000","2013年","千人","1341"
"001","人口","002","女","002","日本人人口","26000","京都府","2014000000","2014年","千人","1338"
"001","人口","002","女","002","日本人人口","27000","大阪府","1995000000","1995年","千人","4384"
"001","人口","002","女","002","日本人人口","27000","大阪府","2000000000","2000年","千人","4411"
"001","人口","002","女","002","日本人人口","27000","大阪府","2005000000","2005年","千人","4444"
"001","人口","002","女","002","日本人人口","27000","大阪府","2010000000","2010年","千人","4490"
"001","人口","002","女","002","日本人人口","27000","大阪府","2011000000","2011年","千人","4494"
"001","人口","002","女","002","日本人人口","27000","大阪府","2012000000","2012年","千人","4496"
"001","人口","002","女","002","日本人人口","27000","大阪府","2013000000","2013年","千人","4497"
"001","人口","002","女","002","日本人人口","27000","大阪府","2014000000","2014年","千人","4495"
"001","人口","002","女","002","日本人人口","28000","兵庫県","1995000000","1995年","千人","2749"
"001","人口","002","女","002","日本人人口","28000","兵庫県","2000000000","2000年","千人","2833"
"001","人口","002","女","002","日本人人口","28000","兵庫県","2005000000","2005年","千人","2865"
"001","人口","002","女","002","日本人人口","28000","兵庫県","2010000000","2010年","千人","2872"
"001","人口","002","女","002","日本人人口","28000","兵庫県","2011000000","2011年","千人","2872"
"001","人口","002","女","002","日本人人口","28000","兵庫県","2012000000","2012年","千人","2868"
"001","人口","002","女","002","日本人人口","28000","兵庫県","2013000000","2013年","千人","2863"
"001","人口","002","女","002","日本人人口","28000","兵庫県","2014000000","2014年","千人","2857"
"001","人口","002","女","002","日本人人口","29000","奈良県","1995000000","1995年","千人","738"
"001","人口","002","女","002","日本人人口","29000","奈良県","2000000000","2000年","千人","747"
"001","人口","002","女","002","日本人人口","29000","奈良県","2005000000","2005年","千人","740"
"001","人口","002","女","002","日本人人口","29000","奈良県","2010000000","2010年","千人","732"
"001","人口","002","女","002","日本人人口","29000","奈良県","2011000000","2011年","千人","730"
"001","人口","002","女","002","日本人人口","29000","奈良県","2012000000","2012年","千人","728"
"001","人口","002","女","002","日本人人口","29000","奈良県","2013000000","2013年","千人","725"
"001","人口","002","女","002","日本人人口","29000","奈良県","2014000000","2014年","千人","722"
"001","人口","002","女","002","日本人人口","30000","和歌山県","1995000000","1995年","千人","564"
"001","人口","002","女","002","日本人人口","30000","和歌山県","2000000000","2000年","千人","560"
"001","人口","002","女","002","日本人人口","30000","和歌山県","2005000000","2005年","千人","545"
"001","人口","002","女","002","日本人人口","30000","和歌山県","2010000000","2010年","千人","528"
"001","人口","002","女","002","日本人人口","30000","和歌山県","2011000000","2011年","千人","524"
"001","人口","002","女","002","日本人人口","30000","和歌山県","2012000000","2012年","千人","521"
"001","人口","002","女","002","日本人人口","30000","和歌山県","2013000000","2013年","千人","516"
"001","人口","002","女","002","日本人人口","30000","和歌山県","2014000000","2014年","千人","512"
"001","人口","002","女","002","日本人人口","31000","鳥取県","1995000000","1995年","千人","319"
"001","人口","002","女","002","日本人人口","31000","鳥取県","2000000000","2000年","千人","318"
"001","人口","002","女","002","日本人人口","31000","鳥取県","2005000000","2005年","千人","314"
"001","人口","002","女","002","日本人人口","31000","鳥取県","2010000000","2010年","千人","305"
"001","人口","002","女","002","日本人人口","31000","鳥取県","2011000000","2011年","千人","304"
"001","人口","002","女","002","日本人人口","31000","鳥取県","2012000000","2012年","千人","302"
"001","人口","002","女","002","日本人人口","31000","鳥取県","2013000000","2013年","千人","300"
"001","人口","002","女","002","日本人人口","31000","鳥取県","2014000000","2014年","千人","298"
"001","人口","002","女","002","日本人人口","32000","島根県","1995000000","1995年","千人","401"
"001","人口","002","女","002","日本人人口","32000","島根県","2000000000","2000年","千人","395"
"001","人口","002","女","002","日本人人口","32000","島根県","2005000000","2005年","千人","385"
"001","人口","002","女","002","日本人人口","32000","島根県","2010000000","2010年","千人","371"
"001","人口","002","女","002","日本人人口","32000","島根県","2011000000","2011年","千人","369"
"001","人口","002","女","002","日本人人口","32000","島根県","2012000000","2012年","千人","366"
"001","人口","002","女","002","日本人人口","32000","島根県","2013000000","2013年","千人","363"
"001","人口","002","女","002","日本人人口","32000","島根県","2014000000","2014年","千人","360"
"001","人口","002","女","002","日本人人口","33000","岡山県","1995000000","1995年","千人","1006"
"001","人口","002","女","002","日本人人口","33000","岡山県","2000000000","2000年","千人","1008"
"001","人口","002","女","002","日本人人口","33000","岡山県","2005000000","2005年","千人","1010"
"001","人口","002","女","002","日本人人口","33000","岡山県","2010000000","2010年","千人","1001"
"001","人口","002","女","002","日本人人口","33000","岡山県","2011000000","2011年","千人","999"
"001","人口","002","女","002","日本人人口","33000","岡山県","2012000000","2012年","千人","998"
"001","人口","002","女","002","日本人人口","33000","岡山県","2013000000","2013年","千人","994"
"001","人口","002","女","002","日本人人口","33000","岡山県","2014000000","2014年","千人","991"
"001","人口","002","女","002","日本人人口","34000","広島県","1995000000","1995年","千人","1472"
"001","人口","002","女","002","日本人人口","34000","広島県","2000000000","2000年","千人","1474"
"001","人口","002","女","002","日本人人口","34000","広島県","2005000000","2005年","千人","1472"
"001","人口","002","女","002","日本人人口","34000","広島県","2010000000","2010年","千人","1463"
"001","人口","002","女","002","日本人人口","34000","広島県","2011000000","2011年","千人","1460"
"001","人口","002","女","002","日本人人口","34000","広島県","2012000000","2012年","千人","1457"
"001","人口","002","女","002","日本人人口","34000","広島県","2013000000","2013年","千人","1453"
"001","人口","002","女","002","日本人人口","34000","広島県","2014000000","2014年","千人","1449"
"001","人口","002","女","002","日本人人口","35000","山口県","1995000000","1995年","千人","812"
"001","人口","002","女","002","日本人人口","35000","山口県","2000000000","2000年","千人","798"
"001","人口","002","女","002","日本人人口","35000","山口県","2005000000","2005年","千人","782"
"001","人口","002","女","002","日本人人口","35000","山口県","2010000000","2010年","千人","760"
"001","人口","002","女","002","日本人人口","35000","山口県","2011000000","2011年","千人","756"
"001","人口","002","女","002","日本人人口","35000","山口県","2012000000","2012年","千人","750"
